CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	40208	41588	72	0.021322	-0.0154321	-1	
LG12	40208	42203	72	0.421598	0.0378086	0.731343	
LG12	40208	42336	72	0.00556917	-0.00482253	-1	
LG12	40208	42774	72	0.00383795	0.00520833	0.0857143	
LG12	40208	43032	72	0.000539548	-0.00250772	-0.152941	
LG12	40208	43410	72	0.0196837	0.00906636	0.140299	
LG12	40208	44017	72	0.00438982	-0.00385802	-1	
LG12	40208	44086	72	0.0451173	0.0266204	0.657143	
LG12	40208	44167	72	0.0421804	0.0250772	1	
LG12	40208	45187	72	0.0547881	0.0252701	0.476364	
LG12	40208	45416	72	0.010661	-0.00868056	-1	
LG12	40208	45899	72	0.00603277	-0.00983796	-0.261538	
LG12	40208	46175	72	0.0144136	0.0150463	0.52	
LG12	40208	47192	72	0.0421804	0.0250772	1	
LG12	40208	49012	72	0.0164432	-0.0125386	-1	
LG12	40208	49199	72	0.00438982	-0.00385802	-1	
LG12	40208	49294	72	0.0623072	0.0304784	0.686957	
LG12	40208	49327	72	3.14218e-05	0.000578704	0.04	
LG12	40208	49357	72	0.00556917	-0.00482253	-1	
LG12	40208	49635	72	0.0307287	-0.0202546	-1	
LG12	40208	50097	72	0.00803674	-0.00675154	-1	
LG12	40347	40564	72	0.0479888	0.0470679	0.458647	
LG12	40347	40731	72	0.092437	-0.0339506	-1	
LG12	40347	41214	72	0.13412	0.0686728	0.622378	
LG12	40347	41588	72	0.0837199	0.058642	0.678571	
LG12	40347	42203	72	0.0322765	-0.0200617	-0.590909	
LG12	40347	42336	72	0.013995	-0.0146605	-0.345455	
LG12	40347	42774	72	0.0166976	-0.0208333	-0.272727	
LG12	40347	43032	72	0.0116814	0.0223765	0.243697	
LG12	40347	43410	72	0.117271	-0.0424383	-1	
LG12	40347	44017	72	0.0322765	-0.0200617	-0.590909	
LG12	40347	44086	72	0.0371058	-0.0462963	-0.204082	
LG12	40347	44167	72	0.01568	-0.029321	-0.208791	
LG12	40347	45187	72	0.0866866	-0.0609568	-0.42246	
LG12	40347	45416	72	0.00185529	-0.00694444	-0.0909091	
LG12	40347	45899	72	9.08183e-05	0.00231481	0.010989	
LG12	40347	46175	72	0.0181818	0.0324074	0.142857	
LG12	40347	47192	72	0.01568	-0.029321	-0.208791	
LG12	40347	49012	72	0.05122	0.0424383	0.604396	
LG12	40347	49199	72	0.00477464	0.00771605	0.357143	
LG12	40347	49294	72	0.01568	0.029321	0.208791	
LG12	40347	49327	72	0.0231032	0.0300926	0.236364	
LG12	40347	49357	72	3.87672e-05	-0.000771605	-0.0181818	
LG12	40347	49635	72	0.00534759	0.0162037	0.142857	
LG12	40347	50097	72	0.0685315	0.0378086	1	
LG12	40564	40731	72	0.0210877	-0.0146605	-1	
LG12	40564	41214	72	0.0789894	0.0476466	1	
LG12	40564	41588	72	0.102426	-0.058642	-1	
LG12	40564	42203	72	0.0210877	-0.0146605	-1	
LG12	40564	42336	72	0.00156813	-0.00443673	-0.242105	
LG12	40564	42774	72	0.287275	0.078125	0.849057	
LG12	40564	43032	72	0.0669124	-0.0484182	-0.77709	
LG12	40564	43410	72	0.110418	0.0372299	0.728302	
LG12	40564	44017	72	0.0210877	-0.0146605	-1	
LG12	40564	44086	72	2.83728e-05	0.00115741	0.0075188	
LG12	40564	44167	72	0.101713	0.0675154	0.708502	
LG12	40564	45187	72	0.0669124	-0.0484182	-0.77709	
LG12	40564	45416	72	0.0512129	-0.0329861	-1	
LG12	40564	45899	72	0.0550066	0.0515046	0.425837	
LG12	40564	46175	72	0.0150092	0.0266204	0.242105	
LG12	40564	47192	72	0.147865	0.0814043	0.854251	
LG12	40564	49012	72	0.00124422	-0.00597994	-0.125506	
LG12	40564	49199	72	0.0210877	-0.0146605	-1	
LG12	40564	49294	72	8.30308e-05	0.00192901	0.0114416	
LG12	40564	49327	72	0.00653321	-0.0144676	-0.0943396	
LG12	40564	49357	72	0.00156813	-0.00443673	-0.242105	
LG12	40564	49635	72	0.0102226	0.0202546	0.108359	
LG12	40564	50097	72	0.112463	0.0437886	0.61186	
LG12	40564	50477	72	0.026753	-0.0183256	-1	
LG12	40731	41214	72	0.0129611	0.0100309	1	
LG12	40731	41588	72	0.0168067	-0.0123457	-1	
LG12	40731	42203	72	0.00346021	-0.00308642	-1	
LG12	40731	42336	72	0.00438982	-0.00385802	-1	
LG12	40731	42774	72	0.00840336	-0.00694444	-1	
LG12	40731	43032	72	0.0181818	-0.0131173	-1	
LG12	40731	43410	72	0.00438982	-0.00385802	-1	
LG12	40731	44017	72	0.00346021	-0.00308642	-1	
LG12	40731	44086	72	0.0420168	-0.0231481	-1	
LG12	40731	44167	72	0.104072	-0.0354938	-1	
LG12	40731	45187	72	0.0227115	0.0146605	0.345455	
LG12	40731	45416	72	0.00840336	-0.00694444	-1	
LG12	40731	45899	72	0.000411353	-0.00231481	-0.0769231	
LG12	40731	46175	72	0.0420168	0.0231481	1	
LG12	40731	47192	72	0.00491836	-0.00771605	-0.217391	
LG12	40731	49012	72	0.0129611	-0.0100309	-1	
LG12	40731	49199	72	0.0423875	0.0108025	0.205882	
LG12	40731	49294	72	0.0332481	-0.0200617	-1	
LG12	40731	49327	72	0.0154799	0.0115741	1	
LG12	40731	49357	72	0.00438982	-0.00385802	-1	
LG12	40731	49635	72	0.0598122	0.025463	0.647059	
LG12	40731	50097	72	0.00633484	-0.00540123	-1	
LG12	40731	50477	72	0.00438982	-0.00385802	-1	
LG12	41214	41588	72	0.062954	0.0401235	1	
LG12	41214	42203	72	0.0129611	0.0100309	1	
LG12	41214	42336	72	0.000190702	-0.00135031	-0.0237288	
LG12	41214	42774	72	0.031477	0.0225694	1	
LG12	41214	43032	72	0.0309575	0.0287423	0.674208	
LG12	41214	43410	72	0.0164432	0.0125386	1	
LG12	41214	44017	72	0.00191732	-0.00385802	-0.0847458	
LG12	41214	44086	72	0.0626187	0.0474537	0.630769	
LG12	41214	44167	72	0.0300393	0.0320216	0.277592	
LG12	41214	45187	72	0.00826751	0.0148534	0.348416	
LG12	41214	45416	72	0.00167629	-0.00520833	-0.0508475	
LG12	41214	45899	72	9.11735e-06	0.000578704	0.00591716	
LG12	41214	46175	72	0.0134476	0.0219907	0.208791	
LG12	41214	47192	72	0.00963228	0.0181327	0.157191	
LG12	41214	49012	72	0.0010624	0.00482253	0.147929	
LG12	41214	49199	72	0.0129611	0.0100309	1	
LG12	41214	49294	72	0.0410277	0.0374228	0.573964	
LG12	41214	49327	72	0.00396624	-0.00983796	-0.261538	
LG12	41214	49357	72	0.000190702	-0.00135031	-0.0237288	
LG12	41214	49635	72	0.000273904	-0.00289352	-0.0226244	
LG12	41214	50097	72	0.0237288	0.017554	1	
LG12	41214	50477	72	0.193539	-0.043017	-0.755932	
LG12	41214	50791	72	0.0164432	0.0125386	1	
LG12	41588	42203	72	0.0168067	-0.0123457	-1	
LG12	41588	42336	72	0.021322	-0.0154321	-1	
LG12	41588	42774	72	0.0408163	-0.0277778	-1	
LG12	41588	43032	72	0.418335	0.114198	0.672727	
LG12	41588	43410	72	0.021322	-0.0154321	-1	
LG12	41588	44017	72	0.0262605	0.0154321	0.357143	
LG12	41588	44086	72	0.0510204	0.0462963	0.357143	
LG12	41588	44167	72	0.0152891	0.0246914	0.307692	
LG12	41588	45187	72	0.000305577	0.00308642	0.0181818	
LG12	41588	45416	72	0.0408163	0.0277778	0.285714	
LG12	41588	45899	72	0.001998	-0.00925926	-0.0769231	
LG12	41588	46175	72	0.025	-0.0324074	-0.25	
LG12	41588	47192	72	0.00722647	-0.0169753	-0.119565	
LG12	41588	49012	72	0.0730117	0.0432099	0.307692	
LG12	41588	49199	72	0.0168067	-0.0123457	-1	
LG12	41588	49294	72	0.0238892	0.0308642	0.217391	
LG12	41588	49327	72	0.018797	-0.0231481	-0.142857	
LG12	41588	49357	72	0.00021322	-0.00154321	-0.1	
LG12	41588	49635	72	0.0384154	-0.037037	-0.571429	
LG12	41588	50097	72	0.00251177	0.00617284	0.0816327	
LG12	41588	50477	72	0.021322	-0.0154321	-1	
LG12	41588	50791	72	0.261194	0.0540123	1	
LG12	41588	51240	72	0.0596539	-0.0447531	-0.763158	
LG12	41588	51523	72	0.0148423	0.0246914	0.181818	
LG12	41588	51531	72	0.00595238	-0.0138889	-0.25	
LG12	42203	42336	72	0.00438982	-0.00385802	-1	
LG12	42203	42774	72	0.00840336	-0.00694444	-1	
LG12	42203	43032	72	0.0181818	-0.0131173	-1	
LG12	42203	43410	72	0.00438982	-0.00385802	-1	
LG12	42203	44017	72	0.00346021	-0.00308642	-1	
LG12	42203	44086	72	0.0268908	0.0185185	0.571429	
LG12	42203	44167	72	0.0332481	0.0200617	1	
LG12	42203	45187	72	0.190311	0.0424383	1	
LG12	42203	45416	72	0.00840336	-0.00694444	-1	
LG12	42203	45899	72	0.0695187	-0.0300926	-1	
LG12	42203	46175	72	0.0420168	0.0231481	1	
LG12	42203	47192	72	0.0332481	0.0200617	1	
LG12	42203	49012	72	0.0129611	-0.0100309	-1	
LG12	42203	49199	72	0.00346021	-0.00308642	-1	
LG12	42203	49294	72	0.104072	0.0354938	1	
LG12	42203	49327	72	0.0154799	0.0115741	1	
LG12	42203	49357	72	0.00438982	-0.00385802	-1	
LG12	42203	49635	72	0.0242215	-0.0162037	-1	
LG12	42203	50097	72	0.00633484	-0.00540123	-1	
LG12	42203	50477	72	0.00438982	-0.00385802	-1	
LG12	42203	50791	72	0.00438982	-0.00385802	-1	
LG12	42203	51240	72	0.0715579	0.0270062	0.660377	
LG12	42203	51523	72	0.092437	0.0339506	1	
LG12	42203	51531	72	0.176471	0.0416667	1	
LG12	42336	42774	72	0.010661	-0.00868056	-1	
LG12	42336	43032	72	0.0230665	-0.0163966	-1	
LG12	42336	43410	72	0.00556917	-0.00482253	-1	
LG12	42336	44017	72	0.00438982	-0.00385802	-1	
LG12	42336	44086	72	0.0451173	0.0266204	0.657143	
LG12	42336	44167	72	0.0421804	0.0250772	1	
LG12	42336	45187	72	0.131564	0.039159	0.738182	
LG12	42336	45416	72	0.010661	-0.00868056	-1	
LG12	42336	45899	72	0.0350903	-0.0237269	-0.630769	
LG12	42336	46175	72	0.0451173	-0.0266204	-0.657143	
LG12	42336	47192	72	0.0184595	-0.0165895	-0.373913	
LG12	42336	49012	72	0.0164432	-0.0125386	-1	
LG12	42336	49199	72	0.00438982	-0.00385802	-1	
LG12	42336	49294	72	0.00839615	-0.0111883	-0.446154	
LG12	42336	49327	72	3.14218e-05	0.000578704	0.04	
LG12	42336	49357	72	0.32507	0.0368441	0.570149	
LG12	42336	49635	72	0.0307287	-0.0202546	-1	
LG12	42336	50097	72	0.00803674	-0.00675154	-1	
LG12	42336	50477	72	0.00556917	-0.00482253	-1	
LG12	42336	50791	72	0.00556917	-0.00482253	-1	
LG12	42336	51240	72	0.026753	-0.0183256	-1	
LG12	42336	51523	72	0.0112037	-0.0131173	-0.485714	
LG12	42336	51531	72	0.0487562	0.0243056	0.466667	
LG12	42774	43032	72	0.0441558	-0.0295139	-1	
LG12	42774	43410	72	0.522388	0.0607639	1	
LG12	42774	44017	72	0.00840336	-0.00694444	-1	
LG12	42774	44086	72	0.2	0.0729167	1	
LG12	42774	44167	72	0.0807453	0.0451389	1	
LG12	42774	45187	72	0.0441558	-0.0295139	-1	
LG12	42774	45416	72	0.0204082	-0.015625	-1	
LG12	42774	45899	72	0.00899101	0.015625	0.272727	
LG12	42774	46175	72	0.0113379	-0.0173611	-0.238095	
LG12	42774	47192	72	0.0807453	0.0451389	1	
LG12	42774	49012	72	0.00465636	-0.00868056	-0.384615	
LG12	42774	49199	72	0.00840336	-0.00694444	-1	
LG12	42774	49294	72	0.00430005	0.0104167	0.130435	
LG12	42774	49327	72	0.104428	-0.0434028	-0.438596	
LG12	42774	49357	72	0.010661	-0.00868056	-1	
LG12	42774	49635	72	0.0588235	-0.0364583	-1	
LG12	42774	50097	72	0.0907378	0.0295139	0.346939	
LG12	42774	50477	72	0.010661	-0.00868056	-1	
LG12	42774	50791	72	0.010661	-0.00868056	-1	
LG12	42774	51240	72	0.023975	0.0225694	0.245283	
LG12	42774	51523	72	0.0166976	0.0208333	0.272727	
LG12	42774	51531	72	0.047619	-0.03125	-1	
LG12	42774	52651	72	0.047619	-0.03125	-1	
LG12	43032	43410	72	0.0230665	-0.0163966	-1	
LG12	43032	44017	72	0.190311	0.0424383	1	
LG12	43032	44086	72	0.210512	0.0960648	0.697479	
LG12	43032	44167	72	0.122422	0.0713735	0.837104	
LG12	43032	45187	72	0.0528754	0.0414738	0.229947	
LG12	43032	45416	72	0.14683	0.0538194	0.563636	
LG12	43032	45899	72	0.0443439	-0.0445602	-0.348416	
LG12	43032	46175	72	0.0675019	-0.0543981	-0.394958	
LG12	43032	47192	72	0.0212079	0.0297068	0.348416	
LG12	43032	49012	72	0.00625954	0.0129244	0.0937063	
LG12	43032	49199	72	0.0181818	-0.0131173	-1	
LG12	43032	49294	72	0.0160571	0.0258488	0.171355	
LG12	43032	49327	72	0.077557	-0.0480324	-0.301818	
LG12	43032	49357	72	0.0230665	-0.0163966	-1	
LG12	43032	49635	72	0.0453063	-0.041088	-0.596639	
LG12	43032	50097	72	0.00146912	0.00482253	0.0649351	
LG12	43032	50477	72	0.0230665	-0.0163966	-1	
LG12	43032	50791	72	0.24144	0.0530478	1	
LG12	43032	51240	72	0.0669124	-0.0484182	-0.77709	
LG12	43032	51523	72	0.00868116	0.0192901	0.13369	
LG12	43032	51531	72	0.000356506	-0.00347222	-0.0588235	
LG12	43032	52651	72	0.00320856	0.0104167	0.0588235	
LG12	43032	52784	72	0.0181818	-0.0131173	-1	
LG12	43032	52817	72	0.118413	0.0505401	0.476364	
LG12	43410	44017	72	0.00438982	-0.00385802	-1	
LG12	43410	44086	72	0.104478	0.0405093	1	
LG12	43410	44167	72	0.0421804	0.0250772	1	
LG12	43410	45187	72	0.0230665	-0.0163966	-1	
LG12	43410	45416	72	0.010661	-0.00868056	-1	
LG12	43410	45899	72	0.0631458	0.0318287	1	
LG12	43410	46175	72	0.104478	-0.0405093	-1	
LG12	43410	47192	72	0.0421804	0.0250772	1	
LG12	43410	49012	72	0.0164432	-0.0125386	-1	
LG12	43410	49199	72	0.00438982	-0.00385802	-1	
LG12	43410	49294	72	0.0421804	-0.0250772	-1	
LG12	43410	49327	72	0.283582	-0.0549769	-1	
LG12	43410	49357	72	0.00556917	-0.00482253	-1	
LG12	43410	49635	72	0.0307287	-0.0202546	-1	
LG12	43410	50097	72	0.00803674	-0.00675154	-1	
LG12	43410	50477	72	0.00556917	-0.00482253	-1	
LG12	43410	50791	72	0.00556917	-0.00482253	-1	
LG12	43410	51240	72	0.026753	-0.0183256	-1	
LG12	43410	51523	72	0.117271	0.0424383	1	
LG12	43410	51531	72	0.0248756	-0.0173611	-1	
LG12	43410	52651	72	0.0248756	-0.0173611	-1	
LG12	43410	52784	72	0.00438982	-0.00385802	-1	
LG12	43410	52817	72	0.0120366	-0.00964506	-1	
LG12	43410	53151	72	0.0533049	0.0289352	1	
LG12	43410	53171	72	0.0631458	-0.0318287	-1	
LG12	44017	44086	72	0.0823529	0.0324074	1	
LG12	44017	44167	72	0.0332481	0.0200617	1	
LG12	44017	45187	72	0.190311	0.0424383	1	
LG12	44017	45416	72	0.411765	0.0486111	1	
LG12	44017	45899	72	0.0695187	-0.0300926	-1	
LG12	44017	46175	72	0.0823529	-0.0324074	-1	
LG12	44017	47192	72	0.0332481	0.0200617	1	
LG12	44017	49012	72	0.0129611	-0.0100309	-1	
LG12	44017	49199	72	0.00346021	-0.00308642	-1	
LG12	44017	49294	72	0.00314775	-0.00617284	-0.307692	
LG12	44017	49327	72	0.104644	-0.0300926	-0.684211	
LG12	44017	49357	72	0.00438982	-0.00385802	-1	
LG12	44017	49635	72	0.0242215	-0.0162037	-1	
LG12	44017	50097	72	0.00633484	-0.00540123	-1	
LG12	44017	50477	72	0.00438982	-0.00385802	-1	
LG12	44017	50791	72	0.0296752	0.0100309	0.19403	
LG12	44017	51240	72	5.84146e-05	-0.000771605	-0.0526316	
LG12	44017	51523	72	0.00305577	0.00617284	0.181818	
LG12	44017	51531	72	0.0784314	0.0277778	0.666667	
LG12	44017	52651	72	0.0196078	0.0138889	0.333333	
LG12	44017	52784	72	0.00346021	-0.00308642	-1	
LG12	44017	52817	72	0.00948767	-0.00771605	-1	
LG12	44017	53151	72	0.0268908	-0.0185185	-0.571429	
LG12	44017	53171	72	0.0201563	0.0162037	0.538462	
LG12	44017	53477	72	0.00438982	-0.00385802	-1	
LG12	44017	53677	72	0.0163979	0.0146605	0.513514	
LG12	44086	44167	72	0.403727	0.150463	1	
LG12	44086	45187	72	0.154041	0.0821759	0.596639	
LG12	44086	45416	72	0.0367347	0.03125	0.428571	
LG12	44086	45899	72	0.124875	-0.0868056	-0.384615	
LG12	44086	46175	72	0.183673	-0.104167	-0.428571	
LG12	44086	47192	72	0.0505495	0.0532407	0.353846	
LG12	44086	49012	72	0.0107655	-0.0196759	-0.261538	
LG12	44086	49199	72	0.0420168	-0.0231481	-1	
LG12	44086	49294	72	0.0344959	0.0439815	0.208791	
LG12	44086	49327	72	0.219248	-0.09375	-0.771429	
LG12	44086	49357	72	0.0103198	0.0127315	0.314286	
LG12	44086	49635	72	0.294118	-0.121528	-1	
LG12	44086	50097	72	6.27943e-05	0.00115741	0.0204082	
LG12	44086	50477	72	0.0533049	-0.0289352	-1	
LG12	44086	50791	72	0.104478	0.0405093	1	
LG12	44086	51240	72	2.83728e-05	0.00115741	0.0075188	
LG12	44086	51523	72	0.0371058	0.0462963	0.204082	
LG12	44086	51531	72	0.026455	0.0347222	0.238095	
LG12	44086	52651	72	0.026455	-0.0347222	-0.333333	
LG12	44086	52784	72	0.00168067	0.00462963	0.142857	
LG12	44086	52817	72	0.00460829	0.0115741	0.142857	
LG12	44086	53151	72	0.00734694	0.0208333	0.12	
LG12	44086	53171	72	0.0001998	0.00347222	0.0153846	
LG12	44086	53477	72	0.0533049	-0.0289352	-1	
LG12	44086	53677	72	0.00108108	-0.00810185	-0.04	
LG12	44167	45187	72	0.0456745	0.0435957	0.511312	
LG12	44167	45416	72	0.000477783	0.00347222	0.0769231	
LG12	44167	45899	72	2.3388e-05	0.00115741	0.00591716	
LG12	44167	46175	72	0.0115624	-0.025463	-0.169231	
LG12	44167	47192	72	0.268733	0.119599	0.518395	
LG12	44167	49012	72	0.0617486	-0.0459105	-0.397993	
LG12	44167	49199	72	0.104072	-0.0354938	-1	
LG12	44167	49294	72	0.000548092	0.00540123	0.0414201	
LG12	44167	49327	72	0.0591797	-0.0474537	-0.630769	
LG12	44167	49357	72	0.00839615	0.0111883	0.446154	
LG12	44167	49635	72	0.000702622	-0.00578704	-0.0310559	
LG12	44167	50097	72	0.0608696	0.035108	1	
LG12	44167	50477	72	0.00839615	0.0111883	0.446154	
LG12	44167	50791	72	0.0421804	0.0250772	1	
LG12	44167	51240	72	0.101713	0.0675154	0.708502	
LG12	44167	51523	72	0.00434348	0.0154321	0.10989	
LG12	44167	51531	72	0.00111483	-0.00694444	-0.0434783	
LG12	44167	52651	72	0.0278707	0.0347222	0.384615	
LG12	44167	52784	72	0.00491836	-0.00771605	-0.217391	
LG12	44167	52817	72	0.00105729	-0.00540123	-0.0608696	
LG12	44167	53151	72	0.0344959	0.0439815	0.208791	
LG12	44167	53171	72	0.0146175	-0.0289352	-0.147929	
LG12	44167	53477	72	0.132032	-0.0443673	-1	
LG12	44167	53677	72	0.00899007	0.0227623	0.12967	
LG12	45187	45416	72	0.14683	0.0538194	0.563636	
LG12	45187	45899	72	0.365289	-0.127894	-1	
LG12	45187	46175	72	0.0374332	-0.0405093	-0.294118	
LG12	45187	47192	72	0.00601291	0.0158179	0.18552	
LG12	45187	49012	72	3.48605e-05	-0.000964506	-0.0226244	
LG12	45187	49199	72	0.0181818	-0.0131173	-1	
LG12	45187	49294	72	0.0160571	0.0258488	0.171355	
LG12	45187	49327	72	0.00136223	-0.00636574	-0.04	
LG12	45187	49357	72	0.0547881	0.0252701	0.476364	
LG12	45187	49635	72	0.0453063	-0.041088	-0.596639	
LG12	45187	50097	72	0.0332867	-0.0229552	-1	
LG12	45187	50477	72	0.0230665	-0.0163966	-1	
LG12	45187	50791	72	0.000539548	-0.00250772	-0.152941	
LG12	45187	51240	72	0.00130105	-0.00675154	-0.108359	
LG12	45187	51523	72	0.0256823	0.033179	0.229947	
LG12	45187	51531	72	0.188592	0.0798611	0.45098	
LG12	45187	52651	72	0.00891266	-0.0173611	-0.294118	
LG12	45187	52784	72	0.0227115	0.0146605	0.345455	
LG12	45187	52817	72	0.00365016	0.00887346	0.0836364	
LG12	45187	53151	72	3.05577e-05	0.00115741	0.0117647	
LG12	45187	53171	72	0.0335739	-0.0387731	-0.358289	
LG12	45187	53477	72	0.0111134	0.0113812	0.214545	
LG12	45187	53677	72	0.0129044	0.0241127	0.198728	
LG12	45187	54377	72	0.0513904	0.0478395	0.364706	
LG12	45187	55030	72	0.00628997	-0.0167824	-0.131222	
LG12	45416	45899	72	0.168831	-0.0677083	-1	
LG12	45416	46175	72	0.2	-0.0729167	-1	
LG12	45416	47192	72	0.00430005	-0.0104167	-0.130435	
LG12	45416	49012	72	0.0672378	0.0329861	0.322034	
LG12	45416	49199	72	0.00840336	-0.00694444	-1	
LG12	45416	49294	72	0.0234114	0.0243056	0.304348	
LG12	45416	49327	72	0.0135338	-0.015625	-0.157895	
LG12	45416	49357	72	0.010661	-0.00868056	-1	
LG12	45416	49635	72	0.0588235	-0.0364583	-1	
LG12	45416	50097	72	0.0153846	-0.0121528	-1	
LG12	45416	50477	72	0.010661	-0.00868056	-1	
LG12	45416	50791	72	0.00383795	0.00520833	0.0857143	
LG12	45416	51240	72	0.0171656	-0.0190972	-0.578947	
LG12	45416	51523	72	0.0166976	-0.0208333	-0.428571	
LG12	45416	51531	72	0.0288066	0.0243056	0.259259	
LG12	45416	52651	72	0.00529101	0.0104167	0.111111	
LG12	45416	52784	72	0.00840336	-0.00694444	-1	
LG12	45416	52817	72	0.111521	0.0381944	0.354839	
LG12	45416	53151	72	0.0113379	-0.0173611	-0.238095	
LG12	45416	53171	72	0.00543901	0.0121528	0.179487	
LG12	45416	53477	72	0.010661	-0.00868056	-1	
LG12	45416	53677	72	0.00275786	0.00868056	0.135135	
LG12	45416	54377	72	0.00714286	-0.0138889	-0.25	
LG12	45416	55030	72	0.000111	0.00173611	0.030303	
LG12	45899	46175	72	0.217582	0.114583	0.507692	
LG12	45899	47192	72	0.00282995	-0.0127315	-0.0769231	
LG12	45899	49012	72	0.00482308	0.0133102	0.160839	
LG12	45899	49199	72	0.0497738	0.025463	1	
LG12	45899	49294	72	0.0146175	-0.0289352	-0.147929	
LG12	45899	49327	72	0.0212735	0.0295139	0.261538	
LG12	45899	49357	72	0.00603277	-0.00983796	-0.261538	
LG12	45899	49635	72	0.218664	0.105903	0.792208	
LG12	45899	50097	72	0.000384231	0.00289352	0.0649351	
LG12	45899	50477	72	0.0631458	0.0318287	1	
LG12	45899	50791	72	0.0881954	-0.0376157	-1	
LG12	45899	51240	72	0.00200693	0.00983796	0.0813397	
LG12	45899	51523	72	9.08183e-05	-0.00231481	-0.010989	
LG12	45899	51531	72	0.188811	-0.09375	-0.692308	
LG12	45899	52651	72	0.0748511	0.0590278	0.515152	
LG12	45899	52784	72	0.000411353	-0.00231481	-0.0769231	
LG12	45899	52817	72	0.0011279	-0.00578704	-0.0769231	
LG12	45899	53151	72	0.0017982	-0.0104167	-0.0545455	
LG12	45899	53171	72	0.0258692	-0.0399306	-0.160839	
LG12	45899	53477	72	0.00102286	0.00405093	0.127273	
LG12	45899	53677	72	0.003375	0.0144676	0.0649351	
LG12	45899	54377	72	0.0223776	0.037037	0.181818	
LG12	45899	55030	72	0.0258692	0.0399306	0.160839	
LG12	46175	47192	72	0.0161491	0.0300926	0.142857	
LG12	46175	49012	72	0.000931272	0.00578704	0.0769231	
LG12	46175	49199	72	0.0420168	0.0231481	1	
LG12	46175	49294	72	0.0505495	0.0532407	0.353846	
LG12	46175	49327	72	0.368421	0.121528	1	
LG12	46175	49357	72	0.0103198	-0.0127315	-0.314286	
LG12	46175	49635	72	0.294118	0.121528	1	
LG12	46175	50097	72	0.0769231	0.0405093	1	
LG12	46175	50477	72	0.0533049	0.0289352	1	
LG12	46175	50791	72	0.104478	-0.0405093	-1	
LG12	46175	51240	72	0.19546	0.0960648	0.873684	
LG12	46175	51523	72	0.00593692	-0.0185185	-0.0816327	
LG12	46175	51531	72	0.0857143	-0.0625	-0.428571	
LG12	46175	52651	72	0.0518519	0.0486111	0.466667	
LG12	46175	52784	72	0.00168067	-0.00462963	-0.142857	
LG12	46175	52817	72	0.000184332	0.00231481	0.04	
LG12	46175	53151	72	0.04	-0.0486111	-0.28	
LG12	46175	53171	72	0.0017982	0.0104167	0.0545455	
LG12	46175	53477	72	0.0533049	0.0289352	1	
LG12	46175	53677	72	0.234065	0.119213	0.588571	
LG12	46175	54377	72	0.128929	0.087963	0.475	
LG12	46175	55030	72	0.00979021	-0.0243056	-0.127273	
LG12	47192	49012	72	0.224691	-0.0875772	-0.759197	
LG12	47192	49199	72	0.104072	-0.0354938	-1	
LG12	47192	49294	72	0.0247089	-0.0362654	-0.157191	
LG12	47192	49327	72	0.148741	-0.0752315	-1	
LG12	47192	49357	72	0.0184595	-0.0165895	-0.373913	
LG12	47192	49635	72	0.0101459	0.0219907	0.208791	
LG12	47192	50097	72	0.0608696	0.035108	1	
LG12	47192	50477	72	0.00839615	0.0111883	0.446154	
LG12	47192	50791	72	0.0421804	0.0250772	1	
LG12	47192	51240	72	0.147865	0.0814043	0.854251	
LG12	47192	51523	72	0.0594623	0.0570988	0.406593	
LG12	47192	51531	72	0.0278707	-0.0347222	-0.217391	
LG12	47192	52651	72	0.0100334	0.0208333	0.230769	
LG12	47192	52784	72	0.0385599	-0.0216049	-0.608696	
LG12	47192	52817	72	0.0398964	-0.033179	-0.373913	
LG12	47192	53151	72	9.55566e-05	0.00231481	0.010989	
LG12	47192	53171	72	0.00395257	-0.0150463	-0.0769231	
LG12	47192	53477	72	0.0184595	-0.0165895	-0.373913	
LG12	47192	53677	72	0.0443202	0.0505401	0.287912	
LG12	47192	54377	72	0.00104515	0.00771605	0.0480769	
LG12	47192	55030	72	0.0561545	0.056713	0.289941	
LG12	47192	56315	72	0.0234114	-0.0243056	-0.304348	
LG12	49012	49199	72	0.0129611	-0.0100309	-1	
LG12	49012	49294	72	0.389831	0.115355	1	
LG12	49012	49327	72	0.0579839	0.0376157	1	
LG12	49012	49357	72	0.0164432	-0.0125386	-1	
LG12	49012	49635	72	0.0907278	-0.052662	-1	
LG12	49012	50097	72	0.0237288	-0.017554	-1	
LG12	49012	50477	72	0.0164432	-0.0125386	-1	
LG12	49012	50791	72	0.0164432	-0.0125386	-1	
LG12	49012	51240	72	0.0396507	-0.0337577	-0.708502	
LG12	49012	51523	72	0.0902318	-0.0563272	-0.802198	
LG12	49012	51531	72	0.0734463	-0.0451389	-1	
LG12	49012	52651	72	0.0352021	-0.03125	-0.692308	
LG12	49012	52784	72	0.00191732	0.00385802	0.0847458	
LG12	49012	52817	72	0.294141	0.0721451	0.633898	
LG12	49012	53151	72	0.0134476	-0.0219907	-0.208791	
LG12	49012	53171	72	0.00569834	0.0144676	0.147929	
LG12	49012	53477	72	0.0164432	-0.0125386	-1	
LG12	49012	53677	72	0.0280781	-0.0322145	-0.367033	
LG12	49012	54377	72	0.0166884	-0.0246914	-0.307692	
LG12	49012	55030	72	0.0201402	0.0271991	0.328671	
