CHR	POS1	POS2	N_CHR	R^2	D	Dprime
LG12	7384	13631	72	0.0942308	0.0648148	0.7	
LG12	7384	13646	72	0.0942308	0.0648148	0.7	
LG12	7384	13977	72	0.0740741	0.0555556	0.666667	
LG12	7384	14166	72	0.00390625	0.00925926	0.25	
LG12	7384	14228	72	0.0113636	-0.0138889	-0.25	
LG12	7384	15045	72	0.0942308	0.0648148	0.7	
LG12	7384	15432	72	0.105042	0.0694444	0.714286	
LG12	7384	15836	72	0.0238806	-0.0185185	-0.4	
LG12	7384	16571	72	0.00526316	-0.0138889	-0.2	
LG12	7384	16611	72	0.115741	0.0694444	0.833333	
LG12	7384	17271	72	0.0942308	0.0648148	0.7	
LG12	7384	17318	72	0.00597015	0.00925926	0.4	
LG12	7384	17323	72	0.0534759	0.0462963	0.294118	
LG12	7385	7658	72	0.121951	0.0597994	1	
LG12	7385	7708	72	0.144976	0.0652006	0.82439	
LG12	7385	7719	72	0.0687361	0.0358796	1	
LG12	7385	8053	72	0.0564252	0.0298997	1	
LG12	7385	8114	72	0.600525	0.185764	0.869919	
LG12	7385	8244	72	0.52026	0.177469	0.927419	
LG12	7385	8953	72	0.165323	-0.0632716	-1	
LG12	7385	9082	72	0.330923	0.13561	0.907097	
LG12	7385	9416	72	0.0987	-0.0395448	-1	
LG12	7385	9585	72	0.0317335	0.0381944	0.354839	
LG12	7385	9653	72	0.0480661	0.0461034	0.45351	
LG12	7385	9770	72	0.514083	0.171875	0.804878	
LG12	7385	10017	72	0.354418	0.14159	0.91067	
LG12	7385	10266	72	0.208836	0.0997299	0.877759	
LG12	7385	10336	72	0.126974	0.0698302	0.834101	
LG12	7385	10470	72	0.299005	0.134066	0.546814	
LG12	7385	10818	72	0.0598368	-0.0491898	-0.414634	
LG12	7385	10858	72	0.0987	-0.0395448	-1	
LG12	7385	11113	72	0.0799319	-0.0414738	-0.749129	
LG12	7385	11238	72	0.000112397	-0.00173611	-0.0243902	
LG12	7385	11243	72	0.000112397	-0.00173611	-0.0243902	
LG12	7385	11548	72	0.0444763	0.0239198	1	
LG12	7385	11816	72	0.177026	-0.104167	-0.483871	
LG12	7385	11863	72	0.158809	0.0939429	0.628387	
LG12	7385	12095	72	0.0987	-0.0395448	-1	
LG12	7385	12142	72	0.0265932	0.0300926	0.419355	
LG12	7385	12278	72	0.0940292	0.0707948	0.389183	
LG12	7385	12279	72	0.0940292	0.0707948	0.389183	
LG12	7385	13631	72	0.17141	0.091821	0.767742	
LG12	7385	13646	72	0.17141	0.091821	0.767742	
LG12	7385	13977	72	0.138736	0.0798611	0.741935	
LG12	7385	14166	72	0.00245869	-0.00771605	-0.121951	
LG12	7385	14228	72	0.00178814	-0.00578704	-0.121951	
LG12	7385	15045	72	0.17141	0.091821	0.767742	
LG12	7385	15432	72	0.188834	0.0978009	0.778802	
LG12	7385	15836	72	0.00873915	-0.011767	-0.297561	
LG12	7385	16571	72	0.00100211	-0.00636574	-0.0709677	
LG12	7385	16611	72	0.191188	0.09375	0.870968	
LG12	7385	17271	72	0.17141	0.091821	0.767742	
LG12	7385	17318	72	0.0161795	0.0160108	0.535484	
LG12	7385	17323	72	0.0590928	0.0511188	0.380201	
LG12	7658	7708	72	0.0260146	0.0192901	1	
LG12	7658	7719	72	0.0146628	-0.0115741	-1	
LG12	7658	8053	72	0.462687	0.0597994	1	
LG12	7658	8114	72	0.0967742	0.0520833	1	
LG12	7658	8244	72	0.129032	-0.0617284	-1	
LG12	7658	8953	72	0.0201613	-0.0154321	-1	
LG12	7658	9082	72	0.0857927	-0.0482253	-1	
LG12	7658	9416	72	0.0120366	-0.00964506	-1	
LG12	7658	9585	72	0.483871	0.104167	1	
LG12	7658	9653	72	0.521822	0.106096	1	
LG12	7658	9770	72	0.0967742	0.0520833	1	
LG12	7658	10017	72	0.0911641	-0.0501543	-1	
LG12	7658	10266	72	0.0578211	-0.0366512	-1	
LG12	7658	10336	72	0.668203	0.111883	1	
LG12	7658	10470	72	0.121951	0.0597994	1	
LG12	7658	10818	72	0.0424448	-0.0289352	-1	
LG12	7658	10858	72	0.0120366	-0.00964506	-1	
LG12	7658	11113	72	0.0173697	-0.0135031	-1	
LG12	7658	11238	72	0.000921659	-0.00347222	-0.2	
LG12	7658	11243	72	0.000921659	-0.00347222	-0.2	
LG12	7658	11548	72	0.364706	0.0478395	1	
LG12	7658	11816	72	0.0258065	-0.0277778	-0.4	
LG12	7658	11863	72	0.0166095	0.0212191	0.234043	
LG12	7658	12095	72	0.0120366	-0.00964506	-1	
LG12	7658	12142	72	0.0322581	-0.0231481	-1	
LG12	7658	12278	72	0.0357272	0.0304784	0.686957	
LG12	7658	12279	72	0.0357272	0.0304784	0.686957	
LG12	7658	13631	72	0.0397022	0.0308642	0.307692	
LG12	7658	13646	72	0.0397022	0.0308642	0.307692	
LG12	7658	13977	72	0.0537634	0.0347222	0.333333	
LG12	7658	14166	72	0.000201613	-0.00154321	-0.1	
LG12	7658	14228	72	0.0146628	-0.0115741	-1	
LG12	7658	15045	72	0.0397022	0.0308642	0.307692	
LG12	7658	15432	72	0.0338845	0.0289352	0.294118	
LG12	7658	15836	72	0.0120366	-0.00964506	-1	
LG12	7658	16571	72	0.00821732	-0.0127315	-0.115789	
LG12	7658	16611	72	0.0537634	0.0347222	0.333333	
LG12	7658	17271	72	0.0397022	0.0308642	0.307692	
LG12	7658	17318	72	0.27272	0.0459105	0.767742	
LG12	7658	17323	72	0.0498534	0.0327932	1	
LG12	7708	7719	72	0.0146628	0.0115741	1	
LG12	7708	8053	72	0.0120366	0.00964506	1	
LG12	7708	8114	72	0.000430108	0.00347222	0.04	
LG12	7708	8244	72	0.0775	0.0478395	0.775	
LG12	7708	8953	72	0.0201613	0.0154321	1	
LG12	7708	9082	72	0.0434921	0.0343364	0.712	
LG12	7708	9416	72	0.0120366	0.00964506	1	
LG12	7708	9585	72	0.0193548	-0.0208333	-0.2	
LG12	7708	9653	72	0.0240193	-0.0227623	-0.214545	
LG12	7708	9770	72	0.00387097	-0.0104167	-0.2	
LG12	7708	10017	72	0.0476643	0.0362654	0.723077	
LG12	7708	10266	72	0.022302	0.0227623	0.621053	
LG12	7708	10336	72	0.00918481	0.0131173	0.485714	
LG12	7708	10470	72	0.0112129	-0.0181327	-0.303226	
LG12	7708	10818	72	6.79117e-05	0.00115741	0.04	
LG12	7708	10858	72	0.0120366	0.00964506	1	
LG12	7708	11113	72	1.41794e-05	-0.000385802	-0.00460829	
LG12	7708	11238	72	0.00829493	-0.0104167	-0.0967742	
LG12	7708	11243	72	0.00829493	-0.0104167	-0.0967742	
LG12	7708	11548	72	0.00948767	0.00771605	1	
LG12	7708	11816	72	0.103226	-0.0555556	-0.8	
LG12	7708	11863	72	0.0434921	0.0343364	0.712	
LG12	7708	12095	72	0.0120366	0.00964506	1	
LG12	7708	12142	72	0.00516129	0.00925926	0.4	
LG12	7708	12278	72	0.00481438	0.0111883	0.118367	
LG12	7708	12279	72	0.00481438	0.0111883	0.118367	
LG12	7708	13631	72	0.0254094	0.0246914	0.64	
LG12	7708	13646	72	0.0254094	0.0246914	0.64	
LG12	7708	13977	72	0.0193548	0.0208333	0.6	
LG12	7708	14166	72	0.0129032	-0.0123457	-0.129032	
LG12	7708	14228	72	0.0146628	0.0115741	1	
LG12	7708	15045	72	0.0254094	0.0246914	0.64	
LG12	7708	15432	72	0.0286799	0.0266204	0.657143	
LG12	7708	15836	72	0.0120366	0.00964506	1	
LG12	7708	16571	72	6.79117e-05	-0.00115741	-0.04	
LG12	7708	16611	72	0.0193548	0.0208333	0.6	
LG12	7708	17271	72	0.0254094	0.0246914	0.64	
LG12	7708	17318	72	0.0120366	0.00964506	1	
LG12	7708	17323	72	0.0240193	0.0227623	0.214545	
LG12	7719	8053	72	0.00678426	-0.00578704	-1	
LG12	7719	8114	72	0.0545455	0.03125	1	
LG12	7719	8244	72	0.113636	0.0462963	1	
LG12	7719	8953	72	0.0113636	-0.00925926	-1	
LG12	7719	9082	72	0.0947776	0.0405093	0.744681	
LG12	7719	9416	72	0.00678426	-0.00578704	-1	
LG12	7719	9585	72	0.030303	-0.0208333	-1	
LG12	7719	9653	72	0.0280992	-0.0196759	-1	
LG12	7719	9770	72	0.0545455	0.03125	1	
LG12	7719	10017	72	0.160839	0.0532407	1	
LG12	7719	10266	72	0.0260901	0.0196759	0.320755	
LG12	7719	10336	72	0.0219436	-0.0162037	-1	
LG12	7719	10470	72	0.00178814	-0.00578704	-0.121951	
LG12	7719	10818	72	0.04689	0.0243056	0.368421	
LG12	7719	10858	72	0.00678426	-0.00578704	-1	
LG12	7719	11113	72	0.00979021	-0.00810185	-1	
LG12	7719	11238	72	0.001443	0.00347222	0.047619	
LG12	7719	11243	72	0.001443	0.00347222	0.047619	
LG12	7719	11548	72	0.00534759	-0.00462963	-1	
LG12	7719	11816	72	0	0	0	
LG12	7719	11863	72	0.0483559	-0.0289352	-1	
LG12	7719	12095	72	0.00678426	-0.00578704	-1	
LG12	7719	12142	72	0.0181818	-0.0138889	-1	
LG12	7719	12278	72	0.00976043	0.0127315	0.478261	
LG12	7719	12279	72	0.00976043	0.0127315	0.478261	
LG12	7719	13631	72	0.034965	-0.0231481	-1	
LG12	7719	13646	72	0.034965	-0.0231481	-1	
LG12	7719	13977	72	0.030303	-0.0208333	-1	
LG12	7719	14166	72	0.00284091	0.00462963	0.0625	
LG12	7719	14228	72	0.206612	0.0347222	0.454545	
LG12	7719	15045	72	0.034965	-0.0231481	-1	
LG12	7719	15432	72	0.00687548	-0.0104167	-0.428571	
LG12	7719	15836	72	0.0979647	0.0219907	0.345455	
LG12	7719	16571	72	0.000956938	0.00347222	0.2	
LG12	7719	16611	72	0.003367	-0.00694444	-0.333333	
LG12	7719	17271	72	0.034965	-0.0231481	-1	
LG12	7719	17318	72	0.00678426	-0.00578704	-1	
LG12	7719	17323	72	0.0280992	0.0196759	1	
LG12	8053	8114	72	0.0447761	0.0260417	1	
LG12	8053	8244	72	0.0597015	-0.0308642	-1	
LG12	8053	8953	72	0.00932836	-0.00771605	-1	
LG12	8053	9082	72	0.0396951	-0.0241127	-1	
LG12	8053	9416	72	0.00556917	-0.00482253	-1	
LG12	8053	9585	72	0.223881	0.0520833	1	
LG12	8053	9653	72	0.24144	0.0530478	1	
LG12	8053	9770	72	0.0447761	0.0260417	1	
LG12	8053	10017	72	0.0421804	-0.0250772	-1	
LG12	8053	10266	72	0.026753	-0.0183256	-1	
LG12	8053	10336	72	0.309168	0.0559414	1	
LG12	8053	10470	72	0.0564252	0.0298997	1	
LG12	8053	10818	72	0.0196386	-0.0144676	-1	
LG12	8053	10858	72	0.00556917	-0.00482253	-1	
LG12	8053	11113	72	0.00803674	-0.00675154	-1	
LG12	8053	11238	72	0.010661	-0.00868056	-1	
LG12	8053	11243	72	0.010661	-0.00868056	-1	
LG12	8053	11548	72	0.00438982	-0.00385802	-1	
LG12	8053	11816	72	0.0746269	-0.0347222	-1	
LG12	8053	11863	72	0.140299	0.0453318	1	
LG12	8053	12095	72	0.00556917	-0.00482253	-1	
LG12	8053	12142	72	0.0149254	-0.0115741	-1	
LG12	8053	12278	72	0.0350289	0.0221836	1	
LG12	8053	12279	72	0.0350289	0.0221836	1	
LG12	8053	13631	72	0.19403	0.0501543	1	
LG12	8053	13646	72	0.19403	0.0501543	1	
LG12	8053	13977	72	0.223881	0.0520833	1	
LG12	8053	14166	72	0.00932836	-0.00771605	-1	
LG12	8053	14228	72	0.00678426	-0.00578704	-1	
LG12	8053	15045	72	0.19403	0.0501543	1	
LG12	8053	15432	72	0.181237	0.0491898	1	
LG12	8053	15836	72	0.00556917	-0.00482253	-1	
LG12	8053	16571	72	0.0166222	-0.0133102	-0.242105	
LG12	8053	16611	72	0.223881	0.0520833	1	
LG12	8053	17271	72	0.19403	0.0501543	1	
LG12	8053	17318	72	0.00556917	-0.00482253	-1	
LG12	8053	17323	72	0.0230665	0.0163966	1	
LG12	8053	17722	72	0.00678426	-0.00578704	-1	
LG12	8053	17786	72	0.00932836	0.00771605	1	
LG12	8053	17935	72	0.181237	0.0491898	1	
LG12	8114	8244	72	0.333333	0.138889	0.833333	
LG12	8114	8953	72	0.208333	-0.0694444	-1	
LG12	8114	9082	72	0.197504	0.102431	0.786667	
LG12	8114	9416	72	0.124378	-0.0434028	-1	
LG12	8114	9585	72	0.0990398	0.0659722	0.703704	
LG12	8114	9653	72	0.131836	0.0746528	0.843137	
LG12	8114	9770	72	0.676049	0.192708	0.822222	
LG12	8114	10017	72	0.21427	0.107639	0.794872	
LG12	8114	10266	72	0.111288	0.0711806	0.719298	
LG12	8114	10336	72	0.0949097	0.0590278	0.809524	
LG12	8114	10470	72	0.434356	0.157986	0.739837	
LG12	8114	10818	72	0.0955166	-0.0607639	-0.466667	
LG12	8114	10858	72	0.124378	-0.0434028	-1	
LG12	8114	11113	72	0.0528938	-0.0329861	-0.542857	
LG12	8114	11238	72	0.00293945	-0.00868056	-0.111111	
LG12	8114	11243	72	0.00293945	-0.00868056	-0.111111	
LG12	8114	11548	72	0.0352941	0.0208333	1	
LG12	8114	11816	72	0.0995885	-0.0763889	-0.407407	
LG12	8114	11863	72	0.104908	0.0746528	0.573333	
LG12	8114	12095	72	0.124378	-0.0434028	-1	
LG12	8114	12142	72	0.037037	0.0347222	0.555556	
LG12	8114	12278	72	0.0431233	0.046875	0.234783	
LG12	8114	12279	72	0.0431233	0.046875	0.234783	
LG12	8114	13631	72	0.0830769	0.0625	0.6	
LG12	8114	13646	72	0.0830769	0.0625	0.6	
LG12	8114	13977	72	0.0617284	0.0520833	0.555556	
LG12	8114	14166	72	0.00833333	0.0138889	0.333333	
LG12	8114	14228	72	0.00606061	-0.0104167	-0.2	
LG12	8114	15045	72	0.0830769	0.0625	0.6	
LG12	8114	15432	72	0.0946779	0.0677083	0.619048	
LG12	8114	15836	72	0.0161194	-0.015625	-0.36	
LG12	8114	16571	72	0.0131774	-0.0225694	-0.288889	
LG12	8114	16611	72	0.0990398	0.0659722	0.703704	
LG12	8114	17271	72	0.0830769	0.0625	0.6	
LG12	8114	17318	72	0.00975124	0.0121528	0.466667	
LG12	8114	17323	72	0.0314439	0.0364583	0.247059	
LG12	8114	17722	72	0.000673401	0.00347222	0.111111	
LG12	8114	17786	72	0.00833333	-0.0138889	-0.333333	
LG12	8114	17935	72	0.0946779	0.0677083	0.619048	
LG12	8244	8953	72	0.1	-0.0493827	-1	
LG12	8244	9082	72	0.664894	0.192901	1	
LG12	8244	9416	72	0.0597015	-0.0308642	-1	
LG12	8244	9585	72	0.104167	-0.0694444	-0.625	
LG12	8244	9653	72	0.089893	-0.0632716	-0.602941	
LG12	8244	9770	72	0.27	0.125	0.75	
LG12	8244	10017	72	0.706522	0.200617	1	
LG12	8244	10266	72	0.448113	0.146605	1	
LG12	8244	10336	72	0.0517857	-0.0447531	-0.517857	
LG12	8244	10470	72	0.106373	0.0802469	0.419355	
LG12	8244	10818	72	0.0131579	-0.0231481	-0.25	
LG12	8244	10858	72	0.0597015	-0.0308642	-1	
LG12	8244	11113	72	0.0396703	-0.029321	-0.678571	
LG12	8244	11238	72	2.85258e-32	-5.55112e-17	-9.99201e-16	
LG12	8244	11243	72	2.85258e-32	-5.55112e-17	-9.99201e-16	
LG12	8244	11548	72	0.0470588	-0.0246914	-1	
LG12	8244	11816	72	0.1125	-0.0833333	-0.375	
LG12	8244	11863	72	0.119532	0.0817901	0.424	
LG12	8244	12095	72	0.0597015	-0.0308642	-1	
LG12	8244	12142	72	0.1225	0.0648148	0.7	
LG12	8244	12278	72	0.0373114	0.0447531	0.315217	
LG12	8244	12279	72	0.0373114	0.0447531	0.315217	
LG12	8244	13631	72	0.0658173	0.0570988	0.37	
LG12	8244	13646	72	0.0658173	0.0570988	0.37	
LG12	8244	13977	72	0.0375	0.0416667	0.3	
LG12	8244	14166	72	0.00244141	-0.00771605	-0.15625	
LG12	8244	14228	72	0.00113636	0.00462963	0.1	
LG12	8244	15045	72	0.0658173	0.0570988	0.37	
LG12	8244	15432	72	0.0823529	0.0648148	0.4	
LG12	8244	15836	72	0.000597015	-0.00308642	-0.1	
LG12	8244	16571	72	0.00210526	0.00925926	0.1	
LG12	8244	16611	72	0.0666667	0.0555556	0.4	
LG12	8244	17271	72	0.0658173	0.0570988	0.37	
LG12	8244	17318	72	0.0597015	-0.0308642	-1	
LG12	8244	17323	72	0.0013369	0.00771605	0.0735294	
LG12	8244	17722	72	0.0181818	0.0185185	0.4	
LG12	8244	17786	72	0.00244141	0.00771605	0.15625	
LG12	8244	17935	72	0.0823529	0.0648148	0.4	
LG12	8953	9082	72	0.0664894	-0.0385802	-1	
LG12	8953	9416	72	0.597015	0.0617284	1	
LG12	8953	9585	72	0.0416667	-0.0277778	-1	
LG12	8953	9653	72	0.0386364	-0.0262346	-1	
LG12	8953	9770	72	0.208333	-0.0694444	-1	
LG12	8953	10017	72	0.0706522	-0.0401235	-1	
LG12	8953	10266	72	0.0448113	-0.029321	-1	
LG12	8953	10336	72	0.0301724	-0.0216049	-1	
LG12	8953	10470	72	0.100708	-0.0493827	-0.780488	
LG12	8953	10818	72	0.0328947	-0.0231481	-1	
LG12	8953	10858	72	0.597015	0.0617284	1	
LG12	8953	11113	72	0.396703	0.058642	0.678571	
LG12	8953	11238	72	0.0178571	-0.0138889	-1	
LG12	8953	11243	72	0.0178571	-0.0138889	-1	
LG12	8953	11548	72	0.00735294	-0.00617284	-1	
LG12	8953	11816	72	0.03125	0.0277778	0.5	
LG12	8953	11863	72	0.027234	-0.0246914	-0.64	
LG12	8953	12095	72	0.597015	0.0617284	1	
LG12	8953	12142	72	0.0015625	-0.00462963	-0.25	
LG12	8953	12278	72	0.0536823	-0.0339506	-0.44898	
LG12	8953	12279	72	0.0536823	-0.0339506	-0.44898	
LG12	8953	13631	72	0.0145433	-0.0169753	-0.55	
LG12	8953	13646	72	0.0145433	-0.0169753	-0.55	
LG12	8953	13977	72	0.0104167	-0.0138889	-0.5	
LG12	8953	14166	72	0.015625	-0.0123457	-1	
LG12	8953	14228	72	0.0113636	-0.00925926	-1	
LG12	8953	15045	72	0.0145433	-0.0169753	-0.55	
LG12	8953	15432	72	0.0168067	-0.0185185	-0.571429	
LG12	8953	15836	72	0.00932836	-0.00771605	-1	
LG12	8953	16571	72	0.00526316	0.00925926	0.4	
LG12	8953	16611	72	0.0104167	-0.0138889	-0.5	
LG12	8953	17271	72	0.0145433	-0.0169753	-0.55	
LG12	8953	17318	72	0.00932836	-0.00771605	-1	
LG12	8953	17323	72	0.00855615	0.0123457	0.470588	
LG12	8953	17722	72	0.0113636	-0.00925926	-1	
LG12	8953	17786	72	0.015625	0.0123457	1	
LG12	8953	17935	72	0.0168067	-0.0185185	-0.571429	
LG12	8953	18550	72	0.0168067	-0.0185185	-0.571429	
LG12	9082	9416	72	0.0396951	-0.0241127	-1	
LG12	9082	9585	72	0.177305	-0.0868056	-1	
LG12	9082	9653	72	0.16441	-0.081983	-1	
LG12	9082	9770	72	0.319149	0.130208	1	
LG12	9082	10017	72	0.94108	0.221836	1	
LG12	9082	10266	72	0.569664	0.158372	0.919373	
LG12	9082	10336	72	0.128393	-0.0675154	-1	
LG12	9082	10470	72	0.0491762	0.0522762	0.349677	
LG12	9082	10818	72	0.00753415	-0.0167824	-0.232	
LG12	9082	10858	72	0.0396951	-0.0241127	-1	
LG12	9082	11113	72	0.0198438	-0.0198688	-0.588571	
LG12	9082	11238	72	0.0759878	-0.0434028	-1	
LG12	9082	11243	72	0.0759878	-0.0434028	-1	
LG12	9082	11548	72	0.0312891	-0.0192901	-1	
LG12	9082	11816	72	0.14383	-0.0902778	-0.52	
LG12	9082	11863	72	0.14995	0.0877701	0.387234	
LG12	9082	12095	72	0.0396951	-0.0241127	-1	
LG12	9082	12142	72	0.208511	0.0810185	0.744681	
LG12	9082	12278	72	0.0622017	0.0553627	0.49913	
LG12	9082	12279	72	0.0622017	0.0553627	0.49913	
LG12	9082	13631	72	0.0697741	0.0563272	0.310638	
LG12	9082	13646	72	0.0697741	0.0563272	0.310638	
LG12	9082	13977	72	0.102411	0.0659722	0.404255	
LG12	9082	14166	72	0.00521277	-0.0108025	-0.28	
LG12	9082	14228	72	0.0093617	0.0127315	0.234043	
LG12	9082	15045	72	0.0697741	0.0563272	0.310638	
LG12	9082	15432	72	0.0913213	0.0653935	0.343465	
LG12	9082	15836	72	0.000917117	0.00366512	0.0808511	
LG12	9082	16571	72	0.00753415	0.0167824	0.232	
LG12	9082	16611	72	0.0638298	0.0520833	0.319149	
LG12	9082	17271	72	0.0697741	0.0563272	0.310638	
LG12	9082	17318	72	0.0396951	-0.0241127	-1	
LG12	9082	17323	72	0.0397597	0.0403164	0.491765	
LG12	9082	17722	72	0.0409284	0.0266204	0.489362	
LG12	9082	17786	72	0.00521277	0.0108025	0.28	
LG12	9082	17935	72	0.0913213	0.0653935	0.343465	
LG12	9082	18550	72	0.0913213	0.0653935	0.343465	
LG12	9416	9585	72	0.0248756	-0.0173611	-1	
LG12	9416	9653	72	0.0230665	-0.0163966	-1	
LG12	9416	9770	72	0.124378	-0.0434028	-1	
LG12	9416	10017	72	0.0421804	-0.0250772	-1	
LG12	9416	10266	72	0.026753	-0.0183256	-1	
LG12	9416	10336	72	0.0180134	-0.0135031	-1	
LG12	9416	10470	72	0.0987	-0.0395448	-1	
LG12	9416	10818	72	0.0196386	-0.0144676	-1	
LG12	9416	10858	72	1	0.0646219	1	
LG12	9416	11113	72	0.692964	0.0626929	1	
LG12	9416	11238	72	0.010661	-0.00868056	-1	
LG12	9416	11243	72	0.010661	-0.00868056	-1	
LG12	9416	11548	72	0.00438982	-0.00385802	-1	
LG12	9416	11816	72	0.0746269	0.0347222	1	
LG12	9416	11863	72	0.0396951	-0.0241127	-1	
LG12	9416	12095	72	1	0.0646219	1	
LG12	9416	12142	72	0.0149254	-0.0115741	-1	
LG12	9416	12278	72	0.158988	-0.0472608	-1	
LG12	9416	12279	72	0.158988	-0.0472608	-1	
LG12	9416	13631	72	0.0287026	-0.0192901	-1	
LG12	9416	13646	72	0.0287026	-0.0192901	-1	
LG12	9416	13977	72	0.0248756	-0.0173611	-1	
LG12	9416	14166	72	0.00932836	-0.00771605	-1	
LG12	9416	14228	72	0.00678426	-0.00578704	-1	
LG12	9416	15045	72	0.0287026	-0.0192901	-1	
LG12	9416	15432	72	0.0307287	-0.0202546	-1	
LG12	9416	15836	72	0.00556917	-0.00482253	-1	
LG12	9416	16571	72	0.0196386	0.0144676	1	
LG12	9416	16611	72	0.0248756	-0.0173611	-1	
LG12	9416	17271	72	0.0287026	-0.0192901	-1	
LG12	9416	17318	72	0.00556917	-0.00482253	-1	
LG12	9416	17323	72	0.0230665	0.0163966	1	
LG12	9416	17722	72	0.00678426	-0.00578704	-1	
LG12	9416	17786	72	0.00932836	0.00771605	1	
LG12	9416	17935	72	0.0307287	-0.0202546	-1	
LG12	9416	18550	72	0.0307287	-0.0202546	-1	
LG12	9585	9653	72	0.927273	0.177083	1	
LG12	9585	9770	72	0.14513	0.0798611	0.851852	
LG12	9585	10017	72	0.188406	-0.0902778	-1	
LG12	9585	10266	72	0.119497	-0.0659722	-1	
LG12	9585	10336	72	0.724138	0.145833	1	
LG12	9585	10470	72	0.191188	0.09375	0.870968	
LG12	9585	10818	72	0.0877193	-0.0520833	-1	
LG12	9585	10858	72	0.0248756	-0.0173611	-1	
LG12	9585	11113	72	0.0358974	-0.0243056	-1	
LG12	9585	11238	72	0.0711346	0.0381944	0.407407	
LG12	9585	11243	72	0.0711346	0.0381944	0.407407	
LG12	9585	11548	72	0.176471	0.0416667	1	
LG12	9585	11816	72	0.00411523	0.0138889	0.111111	
LG12	9585	11863	72	0.0070922	-0.0173611	-0.2	
LG12	9585	12095	72	0.0248756	-0.0173611	-1	
LG12	9585	12142	72	0.0666667	-0.0416667	-1	
LG12	9585	12278	72	0.0144928	0.0243056	0.304348	
LG12	9585	12279	72	0.0144928	0.0243056	0.304348	
LG12	9585	13631	72	2.048e-32	0	0	
LG12	9585	13646	72	2.048e-32	0	0	
LG12	9585	13977	72	0.00137174	0.00694444	0.037037	
LG12	9585	14166	72	0.0104167	-0.0138889	-0.5	
LG12	9585	14228	72	0.030303	-0.0208333	-1	
LG12	9585	15045	72	2.048e-32	0	0	
LG12	9585	15432	72	0.000311236	-0.00347222	-0.047619	
LG12	9585	15836	72	0.0248756	-0.0173611	-1	
LG12	9585	16571	72	0.00350877	0.0104167	0.2	
LG12	9585	16611	72	0.00137174	0.00694444	0.037037	
LG12	9585	17271	72	2.048e-32	0	0	
LG12	9585	17318	72	0.120398	0.0381944	0.733333	
LG12	9585	17323	72	0.000356506	0.00347222	0.0588235	
LG12	9585	17722	72	0.030303	-0.0208333	-1	
LG12	9585	17786	72	0.0104167	0.0138889	0.5	
LG12	9585	17935	72	0.000311236	-0.00347222	-0.047619	
LG12	9585	18550	72	0.000311236	-0.00347222	-0.047619	
LG12	9653	9770	72	0.185455	0.0885417	1	
LG12	9653	10017	72	0.174704	-0.0852623	-1	
LG12	9653	10266	72	0.110806	-0.0623071	-1	
LG12	9653	10336	72	0.780933	0.148534	1	
LG12	9653	10470	72	0.233703	0.101659	1	
LG12	9653	10818	72	0.0813397	-0.0491898	-1	
LG12	9653	10858	72	0.0230665	-0.0163966	-1	
LG12	9653	11113	72	0.0332867	-0.0229552	-1	
LG12	9653	11238	72	0.0808251	0.0399306	0.418182	
LG12	9653	11243	72	0.0808251	0.0399306	0.418182	
LG12	9653	11548	72	0.190311	0.0424383	1	
LG12	9653	11816	72	0.00962567	0.0208333	0.176471	
LG12	9653	11863	72	0.00384572	-0.0125386	-0.152941	
LG12	9653	12095	72	0.0230665	-0.0163966	-1	
LG12	9653	12142	72	0.0618182	-0.0393519	-1	
LG12	9653	12278	72	0.029063	0.0337577	0.44757	
LG12	9653	12279	72	0.029063	0.0337577	0.44757	
LG12	9653	13631	72	0.000411353	0.00385802	0.0226244	
LG12	9653	13646	72	0.000411353	0.00385802	0.0226244	
LG12	9653	13977	72	0.00320856	0.0104167	0.0588235	
LG12	9653	14166	72	0.00855615	-0.0123457	-0.470588	
LG12	9653	14228	72	0.0280992	-0.0196759	-1	
LG12	9653	15045	72	0.000411353	0.00385802	0.0226244	
LG12	9653	15432	72	8.98755e-06	0.000578704	0.00346021	
LG12	9653	15836	72	0.0230665	-0.0163966	-1	
LG12	9653	16571	72	0.00190262	0.00752315	0.152941	
LG12	9653	16611	72	0.00320856	0.0104167	0.0588235	
LG12	9653	17271	72	0.000411353	0.00385802	0.0226244	
LG12	9653	17318	72	0.131564	0.039159	0.738182	
LG12	9653	17323	72	1.14387e-06	0.000192901	0.00346021	
LG12	9653	17722	72	0.0280992	-0.0196759	-1	
LG12	9653	17786	72	0.00855615	0.0123457	0.470588	
LG12	9653	17935	72	8.98755e-06	0.000578704	0.00346021	
LG12	9653	18550	72	8.98755e-06	0.000578704	0.00346021	
LG12	9770	10017	72	0.33913	0.135417	1	
LG12	9770	10266	72	0.215094	0.0989583	1	
LG12	9770	10336	72	0.144828	0.0729167	1	
LG12	9770	10470	72	0.514083	0.171875	0.804878	
LG12	9770	10818	72	0.144172	-0.0746528	-0.573333	
LG12	9770	10858	72	0.124378	-0.0434028	-1	
LG12	9770	11113	72	0.0528938	-0.0329861	-0.542857	
LG12	9770	11238	72	0.0010582	0.00520833	0.111111	
LG12	9770	11243	72	0.0010582	0.00520833	0.111111	
LG12	9770	11548	72	0.0352941	0.0208333	1	
LG12	9770	11816	72	0.0666667	-0.0625	-0.333333	
LG12	9770	11863	72	0.0695035	0.0607639	0.466667	
LG12	9770	12095	72	0.124378	-0.0434028	-1	
